"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"7NPHY7GC","journalArticle","2018","Temporão, Mickael; Vande Kerckhove, Corentin; van der Linden, Clifton; Dufresne, Yannick; Hendrickx, Julien M.","Ideological Scaling of Social Media Users: A Dynamic Lexicon Approach","Political Analysis","","1047-1987, 1476-4989","10.1017/pan.2018.30","https://www.cambridge.org/core/product/identifier/S104719871800030X/type/journal_article","Words matter in politics. The rhetoric that political elites employ structures civic discourse. The emergence of social media platforms as a medium of politics has enabled ordinary citizens to express their ideological inclinations by adopting the lexicon of political elites. This avails to researchers a rich new source of data in the study of political ideology. However, existing ideological text-scaling methods fail to produce meaningful inferences when applied to the short, informal style of textual content that is characteristic of social media platforms such as Twitter. This paper introduces the first viable approach to the estimation of individual-level ideological positions derived from social media content. This method allows us to position social media users—be they political elites, parties, or citizens—along a shared ideological dimension. We validate the proposed method by demonstrating correlation with existing measures of ideology across various political contexts and multiple languages. We further demonstrate the ability of ideological estimates to capture derivative signal by predicting out-of-sample, individual-level voting intentions. We posit that social media data can, when properly modeled, better capture derivative signal than discrete scales used in more traditional survey instruments.","2018-10","2022-07-04 14:50:29","2022-07-04 14:50:29","2022-07-04 14:49:00","457-473","","4","26","","Polit. Anal.","Ideological Scaling of Social Media Users","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\4CLAH6K3\Temporão et al. - 2018 - Ideological Scaling of Social Media Users A Dynam.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZVPK84SN","journalArticle","2021","Yang, Tian; Fang, Kecheng","How dark corners collude: a study on an online Chinese alt-right community","Information, Communication & Society","","1369-118X, 1468-4462","10.1080/1369118X.2021.1954230","https://www.tandfonline.com/doi/full/10.1080/1369118X.2021.1954230","","2021-07-20","2022-07-04 14:50:30","2022-07-04 14:50:30","2022-07-04 14:49:00","1-18","","","","","Information, Communication & Society","How dark corners collude","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EZFRL4Q6","journalArticle","2018","Van Der Velden, Mariken; Schumacher, Gijs; Vis, Barbara","Living in the Past or Living in the Future? Analyzing Parties’ Platform Change In Between Elections,The Netherlands 1997–2014","Political Communication","","1058-4609, 1091-7675","10.1080/10584609.2017.1384771","https://www.tandfonline.com/doi/full/10.1080/10584609.2017.1384771","","2018-07-03","2022-07-04 14:50:30","2022-07-04 14:50:30","2022-07-04 14:49:00","393-412","","3","35","","Political Communication","Living in the Past or Living in the Future?","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\J2CARBJB\Van Der Velden et al. - 2018 - Living in the Past or Living in the Future Analyz.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZM6U3RS6","journalArticle","2021","Wijermars, Mariëlle","Selling internet control: the framing of the Russian ban of messaging app Telegram","Information, Communication & Society","","1369-118X, 1468-4462","10.1080/1369118X.2021.1933562","https://www.tandfonline.com/doi/full/10.1080/1369118X.2021.1933562","","2021-05-31","2022-07-04 14:50:31","2022-07-04 14:50:31","2022-07-04 14:49:00","1-17","","","","","Information, Communication & Society","Selling internet control","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M8TBA32K","journalArticle","2020","Su, Yan; Hu, Jun","A territorial dispute or an agenda war? A cross-national investigation of the network agenda-setting (NAS) model","Journal of Information Technology & Politics","","1933-1681, 1933-169X","10.1080/19331681.2020.1756553","https://www.tandfonline.com/doi/full/10.1080/19331681.2020.1756553","","2020-10-01","2022-07-04 14:50:32","2022-07-04 14:50:32","2022-07-04 14:49:00","357-375","","4","17","","Journal of Information Technology & Politics","A territorial dispute or an agenda war?","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BVIIAQDM","journalArticle","2021","Koc-Michalska, Karolina; Lilleker, Darren G.; Michalski, Tomasz; Gibson, Rachel; Zajac, Jan M.","Facebook affordances and citizen engagement during elections: European political parties and their benefit from online strategies?","Journal of Information Technology & Politics","","1933-1681, 1933-169X","10.1080/19331681.2020.1837707","https://www.tandfonline.com/doi/full/10.1080/19331681.2020.1837707","","2021-04-03","2022-07-04 14:50:34","2022-07-04 14:50:34","2022-07-04 14:49:00","180-193","","2","18","","Journal of Information Technology & Politics","Facebook affordances and citizen engagement during elections","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\MZ57V4H2\Koc-Michalska et al. - 2021 - Facebook affordances and citizen engagement during.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HTNNI68I","journalArticle","2020","Mueller, Samuel David; Saeltzer, Marius","Twitter made me do it! Twitter's tonal platform incentive and its effect on online campaigning","Information, Communication & Society","","1369-118X, 1468-4462","10.1080/1369118X.2020.1850841","https://www.tandfonline.com/doi/full/10.1080/1369118X.2020.1850841","","2020-12-12","2022-07-04 14:50:34","2022-07-04 14:50:34","2022-07-04 14:49:00","1-26","","","","","Information, Communication & Society","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V8PF4FZJ","journalArticle","2015","Murthy, Dhiraj","Twitter and elections: are tweets, predictive, reactive, or a form of buzz?","Information, Communication & Society","","1369-118X, 1468-4462","10.1080/1369118X.2015.1006659","http://www.tandfonline.com/doi/abs/10.1080/1369118X.2015.1006659","","2015-07-03","2022-07-04 14:50:35","2022-07-04 14:50:35","2022-07-04 14:49:00","816-831","","7","18","","Information, Communication & Society","Twitter and elections","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\WCKLYTRK\Murthy - 2015 - Twitter and elections are tweets, predictive, rea.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VXH24GC7","journalArticle","2022","Knüpfer, Curd; Hoffmann, Matthias; Voskresenskii, Vadim","Hijacking <i>MeToo</i> : transnational dynamics and networked frame contestation on the far right in the case of the ‘120 decibels' campaign","Information, Communication & Society","","1369-118X, 1468-4462","10.1080/1369118X.2020.1822904","https://www.tandfonline.com/doi/full/10.1080/1369118X.2020.1822904","","2022-05-19","2022-07-04 14:50:36","2022-07-04 14:50:36","2022-07-04 14:49:01","1010-1028","","7","25","","Information, Communication & Society","Hijacking <i>MeToo</i>","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YBMS2IT9","journalArticle","2017","Bracciale, Roberta; Martella, Antonio","Define the populist political communication style: the case of Italian political leaders on Twitter","Information, Communication & Society","","1369-118X, 1468-4462","10.1080/1369118X.2017.1328522","https://www.tandfonline.com/doi/full/10.1080/1369118X.2017.1328522","","2017-09-02","2022-07-04 14:50:36","2022-07-04 14:50:36","2022-07-04 14:49:01","1310-1329","","9","20","","Information, Communication & Society","Define the populist political communication style","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V4KHWWN9","journalArticle","2021","Connor, Brian T.; Doan, Long","Government and corporate surveillance: moral discourse on privacy in the civil sphere","Information, Communication & Society","","1369-118X, 1468-4462","10.1080/1369118X.2019.1629693","https://www.tandfonline.com/doi/full/10.1080/1369118X.2019.1629693","","2021-01-02","2022-07-04 14:50:37","2022-07-04 14:50:37","2022-07-04 14:49:01","52-68","","1","24","","Information, Communication & Society","Government and corporate surveillance","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UDGRJ88S","journalArticle","2018","Michael, Gabriel; Agur, Colin","The Bully Pulpit, Social Media, and Public Opinion: A Big Data Approach","Journal of Information Technology & Politics","","1933-1681, 1933-169X","10.1080/19331681.2018.1485604","https://www.tandfonline.com/doi/full/10.1080/19331681.2018.1485604","","2018-07-03","2022-07-04 14:50:38","2022-07-04 14:50:38","2022-07-04 14:49:01","262-277","","3","15","","Journal of Information Technology & Politics","The Bully Pulpit, Social Media, and Public Opinion","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\GBADU39F\Michael and Agur - 2018 - The Bully Pulpit, Social Media, and Public Opinion.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8S75DLKZ","journalArticle","2021","Ceron, Andrea; Gandini, Alessandro; Lodetti, Patrizio","Still ‘fire in the (full) belly’? Anti-establishment rhetoric before and after government participation","Information, Communication & Society","","1369-118X, 1468-4462","10.1080/1369118X.2020.1776373","https://www.tandfonline.com/doi/full/10.1080/1369118X.2020.1776373","","2021-07-27","2022-07-04 14:50:38","2022-07-04 14:50:38","2022-07-04 14:49:02","1460-1476","","10","24","","Information, Communication & Society","Still ‘fire in the (full) belly’?","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\GMVFUSMX\Ceron et al. - 2021 - Still ‘fire in the (full) belly’ Anti-establishme.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26LN9M7S","journalArticle","2022","Peeters, Jeroen; Opgenhaffen, Michaël; Kreutz, Tim; Van Aelst, Peter","Understanding the online relationship between politicians and citizens. A study on the user engagement of politicians’ Facebook posts in election and routine periods","Journal of Information Technology & Politics","","1933-1681, 1933-169X","10.1080/19331681.2022.2029791","https://www.tandfonline.com/doi/full/10.1080/19331681.2022.2029791","","2022-02-17","2022-07-04 14:50:39","2022-07-04 14:50:39","2022-07-04 14:49:02","1-16","","","","","Journal of Information Technology & Politics","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZTIP9BSX","journalArticle","2022","Hodson, Jaigris; Veletsianos, George; Houlden, Shandell","Public responses to COVID-19 information from the public health office on Twitter and YouTube: implications for research practice","Journal of Information Technology & Politics","","1933-1681, 1933-169X","10.1080/19331681.2021.1945987","https://www.tandfonline.com/doi/full/10.1080/19331681.2021.1945987","","2022-04-03","2022-07-04 14:50:40","2022-07-04 14:50:40","2022-07-04 14:49:02","156-164","","2","19","","Journal of Information Technology & Politics","Public responses to COVID-19 information from the public health office on Twitter and YouTube","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7QUQEH28","journalArticle","2022","Tripodi, Francesca; Ma, Yuanye","You’ve got mail: how the Trump administration used legislative communication to frame his last year in office","Information, Communication & Society","","1369-118X, 1468-4462","10.1080/1369118X.2021.2020873","https://www.tandfonline.com/doi/full/10.1080/1369118X.2021.2020873","","2022-04-04","2022-07-04 14:50:41","2022-07-04 14:50:41","2022-07-04 14:49:02","669-689","","5","25","","Information, Communication & Society","You’ve got mail","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\HZ7QIPYC\Tripodi and Ma - 2022 - You’ve got mail how the Trump administration used.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7EH3MLMT","journalArticle","2021","Rossini, Patrícia; Sturm-Wikerson, Heloisa; Johnson, Thomas J.","A wall of incivility? Public discourse and immigration in the 2016 U.S. Primaries","Journal of Information Technology & Politics","","1933-1681, 1933-169X","10.1080/19331681.2020.1858218","https://www.tandfonline.com/doi/full/10.1080/19331681.2020.1858218","","2021-07-03","2022-07-04 14:50:41","2022-07-04 14:50:41","2022-07-04 14:49:02","243-257","","3","18","","Journal of Information Technology & Politics","A wall of incivility?","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S8PHTVBU","journalArticle","2021","El-Masri, Mazen; Ramsay, Allan; Ahmed, Hanady Mansour; Ahmad, Tariq","Positive sentiments as coping mechanisms and path to resilience: the case of Qatar blockade","Information, Communication & Society","","1369-118X, 1468-4462","10.1080/1369118X.2020.1748086","https://www.tandfonline.com/doi/full/10.1080/1369118X.2020.1748086","","2021-10-03","2022-07-04 14:50:42","2022-07-04 14:50:42","2022-07-04 14:49:02","1835-1853","","13","24","","Information, Communication & Society","Positive sentiments as coping mechanisms and path to resilience","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\W2BNIMST\El-Masri et al. - 2021 - Positive sentiments as coping mechanisms and path .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JB7LUUY6","journalArticle","2021","Bene, Márton","Topics to talk about. The effects of political topics and issue ownership on user engagement with politicians’ Facebook posts during the 2018 Hungarian general election","Journal of Information Technology & Politics","","1933-1681, 1933-169X","10.1080/19331681.2021.1881015","https://www.tandfonline.com/doi/full/10.1080/19331681.2021.1881015","","2021-07-03","2022-07-04 14:50:43","2022-07-04 14:50:43","2022-07-04 14:49:02","338-354","","3","18","","Journal of Information Technology & Politics","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7WNMLWWQ","journalArticle","2021","Garbe, Lisa; Selvik, Lisa-Marie; Lemaire, Pauline","How African countries respond to fake news and hate speech","Information, Communication & Society","","1369-118X, 1468-4462","10.1080/1369118X.2021.1994623","https://www.tandfonline.com/doi/full/10.1080/1369118X.2021.1994623","","2021-11-09","2022-07-04 14:50:44","2022-07-04 14:50:44","2022-07-04 14:49:02","1-18","","","","","Information, Communication & Society","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\CDK88ZKP\Garbe et al. - 2021 - How African countries respond to fake news and hat.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JMGSC4TI","journalArticle","2019","Zittel, Thomas; Nyhuis, Dominic; Baumann, Markus","Geographic Representation in Party‐Dominated Legislatures: A Quantitative Text Analysis of Parliamentary Questions in the German Bundestag","Legislative Studies Quarterly","","0362-9805, 1939-9162","10.1111/lsq.12238","https://onlinelibrary.wiley.com/doi/10.1111/lsq.12238","","2019-11","2022-07-04 14:50:44","2022-07-04 14:50:44","2022-07-04 14:49:02","681-711","","4","44","","Legislative Studies Quarterly","Geographic Representation in Party‐Dominated Legislatures","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E667BF6D","journalArticle","2017","Ernst, Nicole; Engesser, Sven; Büchel, Florin; Blassnig, Sina; Esser, Frank","Extreme parties and populism: an analysis of Facebook and Twitter across six countries","Information, Communication & Society","","1369-118X, 1468-4462","10.1080/1369118X.2017.1329333","https://www.tandfonline.com/doi/full/10.1080/1369118X.2017.1329333","","2017-09-02","2022-07-04 14:50:45","2022-07-04 14:50:45","2022-07-04 14:49:02","1347-1364","","9","20","","Information, Communication & Society","Extreme parties and populism","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LCHQMXRT","journalArticle","2016","Filer, Tanya; Fredheim, Rolf","Sparking debate? Political deaths and Twitter discourses in Argentina and Russia","Information, Communication & Society","","1369-118X, 1468-4462","10.1080/1369118X.2016.1140805","http://www.tandfonline.com/doi/full/10.1080/1369118X.2016.1140805","","2016-11","2022-07-04 14:50:46","2022-07-04 14:50:46","2022-07-04 14:49:02","1539-1555","","11","19","","Information, Communication & Society","Sparking debate?","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\CY27W4ZQ\Filer and Fredheim - 2016 - Sparking debate Political deaths and Twitter disc.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XYUSN764","journalArticle","2017","Spaiser, Viktoria; Chadefaux, Thomas; Donnay, Karsten; Russmann, Fabian; Helbing, Dirk","Communication power struggles on social media: A case study of the 2011–12 Russian protests","Journal of Information Technology & Politics","","1933-1681, 1933-169X","10.1080/19331681.2017.1308288","https://www.tandfonline.com/doi/full/10.1080/19331681.2017.1308288","","2017-04-03","2022-07-04 14:50:46","2022-07-04 14:50:46","2022-07-04 14:49:02","132-153","","2","14","","Journal of Information Technology & Politics","Communication power struggles on social media","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\4HA2BM5A\Spaiser et al. - 2017 - Communication power struggles on social media A c.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7KLCUJKB","journalArticle","2017","Oliveira, Daniel José Silva; Bermejo, Paulo Henrique de Souza; dos Santos, Pâmela Aparecida","Can social media reveal the preferences of voters? A comparison between sentiment analysis and traditional opinion polls","Journal of Information Technology & Politics","","1933-1681, 1933-169X","10.1080/19331681.2016.1214094","https://www.tandfonline.com/doi/full/10.1080/19331681.2016.1214094","","2017-01-02","2022-07-04 14:50:47","2022-07-04 14:50:47","2022-07-04 14:49:02","34-45","","1","14","","Journal of Information Technology & Politics","Can social media reveal the preferences of voters?","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5MMM4XS2","journalArticle","2022","Triantafillidou, Amalia; Lappas, Georgios","Depersonalize and attack: facebook campaigns of populist candidates in Greece during the 2019 Greek national elections","Journal of Information Technology & Politics","","1933-1681, 1933-169X","10.1080/19331681.2022.2054484","https://www.tandfonline.com/doi/full/10.1080/19331681.2022.2054484","","2022-03-31","2022-07-04 14:50:47","2022-07-04 14:50:47","2022-07-04 14:49:02","1-18","","","","","Journal of Information Technology & Politics","Depersonalize and attack","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YIHIER94","journalArticle","2022","Gelman, Jeremy; Wilson, Steven Lloyd","Measuring Congressional Partisanship and Its Consequences","Legislative Studies Quarterly","","0362-9805, 1939-9162","10.1111/lsq.12331","https://onlinelibrary.wiley.com/doi/10.1111/lsq.12331","","2022-02","2022-07-04 14:50:48","2022-07-04 14:50:48","2022-07-04 14:49:02","225-256","","1","47","","Legislative Studies Qtrly","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y5QQDJZS","journalArticle","2018","Keller, Tobias R.; Kleinen-von Königslöw, Katharina","Pseudo-discursive, mobilizing, emotional, and entertaining: identifying four successful communication styles of political actors on social media during the 2015 Swiss national elections","Journal of Information Technology & Politics","","1933-1681, 1933-169X","10.1080/19331681.2018.1510355","https://www.tandfonline.com/doi/full/10.1080/19331681.2018.1510355","","2018-10-02","2022-07-04 14:50:49","2022-07-04 14:50:49","2022-07-04 14:49:02","358-377","","4","15","","Journal of Information Technology & Politics","Pseudo-discursive, mobilizing, emotional, and entertaining","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\ZFNUBGLJ\Keller and Kleinen-von Königslöw - 2018 - Pseudo-discursive, mobilizing, emotional, and ente.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RFQCDIR7","journalArticle","2018","Johann, David; Königslöw, Katharina Kleinen-von; Kritzinger, Sylvia; Thomas, Kathrin","Intra-Campaign Changes in Voting Preferences: The Impact of Media and Party Communication","Political Communication","","1058-4609, 1091-7675","10.1080/10584609.2017.1339222","https://www.tandfonline.com/doi/full/10.1080/10584609.2017.1339222","","2018-04-03","2022-07-04 14:50:49","2022-07-04 14:50:49","2022-07-04 14:49:02","261-286","","2","35","","Political Communication","Intra-Campaign Changes in Voting Preferences","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\6GZZ8ZNK\Johann et al. - 2018 - Intra-Campaign Changes in Voting Preferences The .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THW6APIL","journalArticle","2017","Stier, Sebastian; Posch, Lisa; Bleier, Arnim; Strohmaier, Markus","When populists become popular: comparing Facebook use by the right-wing movement Pegida and German political parties","Information, Communication & Society","","1369-118X, 1468-4462","10.1080/1369118X.2017.1328519","https://www.tandfonline.com/doi/full/10.1080/1369118X.2017.1328519","","2017-09-02","2022-07-04 14:50:50","2022-07-04 14:50:50","2022-07-04 14:49:02","1365-1388","","9","20","","Information, Communication & Society","When populists become popular","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\PDXS8JHN\Stier et al. - 2017 - When populists become popular comparing Facebook .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DEG84Y2C","journalArticle","2022","Buyens, Willem; Van Aelst, Peter","Alternative Media, Alternative Voices? A Quantitative Analysis of Actor Diversity in Alternative and Mainstream News Outlets","Digital Journalism","","2167-0811, 2167-082X","10.1080/21670811.2021.1929366","https://www.tandfonline.com/doi/full/10.1080/21670811.2021.1929366","","2022-02-07","2022-07-04 14:50:50","2022-07-04 14:50:50","2022-07-04 14:49:03","337-359","","2","10","","Digital Journalism","Alternative Media, Alternative Voices?","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"97B6DM2J","journalArticle","2021","Mellado, Claudia; Hallin, Daniel; Cárcamo, Luis; Alfaro, Rodrigo; Jackson, Daniel; Humanes, María Luisa; Márquez-Ramírez, Mireya; Mick, Jacques; Mothes, Cornelia; I-Hsuan LIN, Christi; Lee, Misook; Alfaro, Amaranta; Isbej, Jose; Ramos, Andrés","Sourcing Pandemic News: A Cross-National Computational Analysis of Mainstream Media Coverage of COVID-19 on Facebook, Twitter, and Instagram","Digital Journalism","","2167-0811, 2167-082X","10.1080/21670811.2021.1942114","https://www.tandfonline.com/doi/full/10.1080/21670811.2021.1942114","","2021-10-21","2022-07-04 14:50:51","2022-07-04 14:50:51","2022-07-04 14:49:03","1261-1285","","9","9","","Digital Journalism","Sourcing Pandemic News","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EK9VNYYM","journalArticle","2022","Jost, Pablo","How politicians adapt to new media logic. A longitudinal perspective on accommodation to user-engagement on Facebook","Journal of Information Technology & Politics","","1933-1681, 1933-169X","10.1080/19331681.2022.2076271","https://www.tandfonline.com/doi/full/10.1080/19331681.2022.2076271","","2022-05-15","2022-07-04 14:50:52","2022-07-04 14:50:52","2022-07-04 14:49:03","1-14","","","","","Journal of Information Technology & Politics","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8D7M678R","journalArticle","2018","Vos, Debby; Van Aelst, Peter","Does the Political System Determine Media Visibility of Politicians? A Comparative Analysis of Political Functions in the News in Sixteen Countries","Political Communication","","1058-4609, 1091-7675","10.1080/10584609.2017.1383953","https://www.tandfonline.com/doi/full/10.1080/10584609.2017.1383953","","2018-07-03","2022-07-04 14:50:53","2022-07-04 14:50:53","2022-07-04 14:49:03","371-392","","3","35","","Political Communication","Does the Political System Determine Media Visibility of Politicians?","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\6VJV5XSQ\Vos and Van Aelst - 2018 - Does the Political System Determine Media Visibili.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N2RSVU9E","journalArticle","2020","Chan, Chung-Hong; Zeng, Jing; Wessler, Hartmut; Jungblut, Marc; Welbers, Kasper; Bajjalieh, Joseph W.; Van Atteveldt, Wouter; Althaus, Scott L.","Reproducible extraction of cross-lingual topics (rectr)","Communication Methods and Measures","","","","","","2020","2022-07-04 14:53:48","2022-07-04 14:53:48","","285–305","","4","14","","","","","","","","","","","","","","","Google Scholar","","Publisher: Taylor & Francis","","C:\Users\birkenls\Zotero\storage\S3EFKZUN\Chan et al. - 2020 - Reproducible extraction of cross-lingual topics (r.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XAVNFVXK","journalArticle","2018","Peterson, Andrew; Spirling, Arthur","Classification accuracy as a substantive quantity of interest: Measuring polarization in westminster systems","Political Analysis","","","","","","2018","2022-07-04 14:54:19","2022-07-04 14:54:19","","120–128","","1","26","","","Classification accuracy as a substantive quantity of interest","","","","","","","","","","","","Google Scholar","","Publisher: Cambridge University Press","","C:\Users\birkenls\Zotero\storage\2EXICMZ2\Peterson and Spirling - 2018 - Classification accuracy as a substantive quantity .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UISF4KF7","journalArticle","2017","Arendt, Florian; Karadas, Narin","Content analysis of mediated associations: An automated text-analytic approach","Communication Methods and Measures","","","","","","2017","2022-07-04 14:54:36","2022-07-04 14:54:36","","105–120","","2","11","","","Content analysis of mediated associations","","","","","","","","","","","","Google Scholar","","Publisher: Taylor & Francis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VXXR7Y6Z","journalArticle","2020","Paxton, Pamela; Velasco, Kristopher; Ressler, Robert W.","Does use of emotion increase donations and volunteers for nonprofits?","American Sociological Review","","","","","","2020","2022-07-04 14:54:54","2022-07-04 14:54:54","","1051–1083","","6","85","","","","","","","","","","","","","","","Google Scholar","","Publisher: SAGE Publications Sage CA: Los Angeles, CA","","C:\Users\birkenls\Zotero\storage\NS4KRYPT\Paxton et al. - 2020 - Does use of emotion increase donations and volunte.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
